id,book_id,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,,,,,,,,,,,,,,,
255,662,"Ayn Rand, Leonard Peikoff",1957,Atlas Shrugged,eng,3.68,283295,,,,,,,,,,,,,,,
256,49436,"Greg Mortenson, David Oliver Relin",2006,Three Cups of Tea ,en-US,3.64,283516,,,,,,,,,,,,,,,
258,1232,"Carlos Ruiz Zafón, Lucia Graves",2001,La sombra del viento,eng,4.24,263685,,,,,,,,,,,,,,,
259,7631105,James Dashner,2010,The Scorch Trials,eng,3.93,305643,,,,,,,,,,,,,,,
260,4865,Dale Carnegie,1936,How to Win Friends and Influence People,eng,4.13,282623,,,,,,,,,,,,,,,
261,480479,Frances Mayes,1996,Under the Tuscan Sun,eng,3.72,279264,,,,,,,,,,,,,,,
262,19486412,Liane Moriarty,2014,Big Little Lies,eng,4.2,306186,,,,,,,,,,,,,,,
263,24337,Gail Carson Levine,1997,Ella Enchanted,eng,3.97,339117,,,,,,,,,,,,,,,
264,3876,Ernest Hemingway,1926,The Sun Also Rises,en-US,3.83,284988,,,,,,,,,,,,,,,
265,14891,Betty  Smith,1943,A Tree Grows In Brooklyn ,eng,4.24,291909,,,,,,,,,,,,,,,
266,13148,James Patterson,1995,Kiss the Girls,eng,3.93,274639,,,,,,,,,,,,,,,
267,21853621,Kristin Hannah,2015,The Nightingale,eng,4.54,253606,,,,,,,,,,,,,,,
268,6334,Kazuo Ishiguro,2005,Never Let Me Go,eng,3.8,294123,,,,,,,,,,,,,,,
269,366522,Cecelia Ahern,2003,"PS, I Love You",en-US,4.01,262921,,,,,,,,,,,,,,,
270,12873,"Daphne du Maurier, Sally Beauman",1938,Rebecca,en-US,4.2,177384,,,,,,,,,,,,,,,
271,18373,Daniel Keyes,1966,Flowers for Algernon,en-US,4.07,313044,,,,,,,,,,,,,,,
272,6952,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989,Como agua para chocolate,en-US,3.94,263199,,,,,,,,,,,,,,,
273,1103,Lisa See,2005,Snow Flower and the Secret Fan,eng,4.05,280475,,,,,,,,,,,,,,,
274,22034,"Mario Puzo, Robert Thompson, Peter Bart",1969,The Godfather,eng,4.36,256480,,,,,,,,,,,,,,,
275,49750,John Green,2006,An Abundance of Katherines,eng,3.63,312754,,,,,,,,,,,,,,,
276,29579,Isaac Asimov,1951,Foundation,eng,4.13,279688,,,,,,,,,,,,,,,
277,15783514,Neil Gaiman,2013,The Ocean at the End of the Lane,eng,3.99,293844,,,,,,,,,,,,,,,
278,30118,Shel Silverstein,1981,A Light in the Attic,eng,4.34,297861,,,,,,,,,,,,,,,
279,29056083,"John Tiffany, Jack Thorne, J.K. Rowling",2016,"Harry Potter and the Cursed Child, Parts One and Two",eng,3.75,270603,,,,,,,,,,,,,,,
280,11614718,Lauren Oliver,2011,Delirium,eng,3.99,256975,,,,,,,,,,,,,,,
281,32499,John Grisham,1992,The Pelican Brief,eng,3.95,288376,,,,,,,,,,,,,,,
282,17061,Neil Gaiman,2002,Coraline,eng,4.03,316379,,,,,,,,,,,,,,,
283,12067,"Terry Pratchett, Neil Gaiman",1990,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",en-US,4.25,298304,,,,,,,,,,,,,,,
284,70401,Jack Kerouac,1955,On the Road,eng,3.64,246602,,,,,,,,,,,,,,,
285,16181775,Graeme Simsion,2013,The Rosie Project,eng,4.01,251703,,,,,,,,,,,,,,,
286,3063499,Nicholas Sparks,2008,The Lucky One,en-US,4.1,267166,,,,,,,,,,,,,,,
287,2122,"Ayn Rand, Leonard Peikoff",1943,The Fountainhead,eng,3.85,244545,,,,,,,,,,,,,,,
289,76620,Richard Adams,1972,Watership Down,eng,4.05,292426,,,,,,,,,,,,,,,
290,10335308,Mindy Kaling,2011,Is Everyone Hanging Out Without Me? (And Other Concerns),eng,3.84,290674,,,,,,,,,,,,,,,
291,3591262,Abraham Verghese,2009,Cutting for Stone,eng,4.28,258319,,,,,,,,,,,,,,,
292,140225,"C.S. Lewis, Pauline Baynes",1951,The Voyage of the Dawn Treader,eng,4.08,306492,,,,,,,,,,,,,,,
293,295,Robert Louis Stevenson,1882,Treasure Island,eng,3.82,268012,,,,,,,,,,,,,,,
294,9520360,Rick Riordan,2011,The Son of Neptune ,eng,4.44,299980,,,,,,,,,,,,,,,
295,10644930,Stephen King,2011,11/22/1963,eng,4.29,258464,,,,,,,,,,,,,,,
296,4948,Eric Carle,1969,The Very Hungry Caterpillar,eng,4.29,296952,,,,,,,,,,,,,,,
297,135479,Kurt Vonnegut Jr.,1963,Cat's Cradle,eng,4.18,238940,,,,,,,,,,,,,,,
298,2493,"H.G. Wells, Greg Bear, Carlo Pagetti",1895,The Time Machine,eng,3.87,276076,,,,,,,,,,,,,,,
300,39999,John Boyne,2006,The Boy in the Striped Pyjamas,eng,4.1,285692,,,,,,,,,,,,,,,
301,4900,Joseph Conrad,1899,Heart of Darkness,eng,3.42,255576,,,,,,,,,,,,,,,
302,7812659,Nicholas Sparks,2010,Safe Haven,eng,4.19,255531,,,,,,,,,,,,,,,
303,52529,Rhonda Byrne,2006,The Secret,eng,3.62,241537,,,,,,,,,,,,,,,
304,227711,Wally Lamb,1998,I Know This Much Is True ,eng,4.17,246917,,,,,,,,,,,,,,,
305,10583,Stephen King,1983,Pet Sematary,eng,3.91,256383,,,,,,,,,,,,,,,
306,5203,Wally Lamb,1992,She's Come Undone,en-US,3.84,259576,,,,,,,,,,,,,,,
307,1215032,Patrick Rothfuss,2011,The Wise Man's Fear,eng,4.57,245686,,,,,,,,,,,,,,,
308,33724,Sophie Kinsella,2003,Can You Keep a Secret?,en-US,3.83,278747,,,,,,,,,,,,,,,
309,6752378,Cassandra Clare,2011,City of Fallen Angels,en-US,4.16,341826,,,,,,,,,,,,,,,
310,14748,Jennifer Weiner,2001,Good in Bed,en-US,3.7,248804,,,,,,,,,,,,,,,
311,3412,Colleen McCullough,1977,The Thorn Birds,eng,4.22,255651,,,,,,,,,,,,,,,
312,2213661,"Neil Gaiman, Dave McKean",2008,The Graveyard Book,en-US,4.12,302303,,,,,,,,,,,,,,,
313,13158800,M.L. Stedman,2012,The Light Between Oceans,eng,4,243526,,,,,,,,,,,,,,,
314,28194,"Cornelia Funke, Anthea Bell",2003,Tintenherz,en-US,3.86,285011,,,,,,,,,,,,,,,
315,4894,"Spencer Johnson, Kenneth H. Blanchard",1998,Who Moved My Cheese?,eng,3.74,237272,,,,,,,,,,,,,,,
316,9791,Bill Bryson,1997,A Walk in the Woods,eng,4.05,250192,,,,,,,,,,,,,,,
317,13214,Maya Angelou,1969,I Know Why the Caged Bird Sings,en-US,4.19,270859,,,,,,,,,,,,,,,
318,15818107,Christina Baker Kline,2013,Orphan Train,eng,4.14,226091,,,,,,,,,,,,,,,
319,8755776,Cassandra Clare,2012,City of Lost Souls,eng,4.3,300553,,,,,,,,,,,,,,,
320,13526165,Maria Semple,2012,"Where'd You Go, Bernadette",eng,3.9,215453,,,,,,,,,,,,,,,
322,14497,Neil Gaiman,1996,Neverwhere,eng,4.18,268318,,,,,,,,,,,,,,,
323,9717,"Milan Kundera, Michael Henry Heim",1984,Nesnesitelná lehkost bytí,eng,4.08,205279,,,,,,,,,,,,,,,
325,4473,John Irving,1989,A Prayer for Owen Meany,eng,4.22,226964,,,,,,,,,,,,,,,
326,32234,Janet Fitch,1999,White Oleander,eng,3.93,245674,,,,,,,,,,,,,,,
327,9275658,Marie Lu,2011,Legend,eng,4.19,299998,,,,,,,,,,,,,,,
328,14866,Jodi Picoult,2007,Nineteen Minutes,eng,4.1,235978,,,,,,,,,,,,,,,
329,2318271,"Randy Pausch, Jeffrey Zaslow",2008,The Last Lecture,eng,4.25,241869,,,,,,,,,,,,,,,
330,228665,Robert Jordan,1990,The Eye of the World,eng,4.18,260184,,,,,,,,,,,,,,,
331,10916,Jodi Picoult,1998,The Pact,en-US,4,221225,,,,,,,,,,,,,,,
332,65605,C.S. Lewis,1953,The magician's nephew,eng,4.01,268355,,,,,,,,,,,,,,,
333,2153405,Lisa Genova,2007,Still Alice,eng,4.3,223432,,,,,,,,,,,,,,,
334,13596809,Sylvia Day,2012,Reflected in You,eng,4.33,252564,,,,,,,,,,,,,,,
335,6689,"Roald Dahl, Quentin Blake",1961,James and the Giant Peach,eng,3.99,270402,,,,,,,,,,,,,,,
336,13137,James Patterson,2001,1st To Die,en-US,4.05,233984,,,,,,,,,,,,,,,
337,13,Douglas Adams,1996,The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story,eng,4.37,222842,,,,,,,,,,,,,,,
338,6280118,David Nicholls,2009,One Day,eng,3.77,222926,,,,,,,,,,,,,,,
340,7747374,Pittacus Lore,2010,I Am Number Four,en-US,3.94,253437,,,,,,,,,,,,,,,
341,1371,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",-750,Ἰλιάς,eng,3.83,241088,,,,,,,,,,,,,,,
342,13497818,J.K. Rowling,2012,The Casual Vacancy,eng,3.28,231835,,,,,,,,,,,,,,,
343,24192,John Grisham,1996,The Runaway Jury,eng,3.96,222712,,,,,,,,,,,,,,,
344,4138,David Sedaris,1997,Naked,en-US,4.08,201337,,,,,,,,,,,,,,,
345,45978,Christopher Paolini,2005,Eldest,en-US,3.96,250000,,,,,,,,,,,,,,,
346,236093,"L. Frank Baum, W.W. Denslow",1900,The Wonderful Wizard of Oz,eng,3.98,247521,,,,,,,,,,,,,,,
347,121749,C.S. Lewis,1951,Prince Caspian: The Return to Narnia,eng,3.96,250221,,,,,,,,,,,,,,,
348,16143347,E. Lockhart,2014,We Were Liars,eng,3.85,273442,,,,,,,,,,,,,,,
349,11590,Stephen King,1975,Salem's Lot,en-GB,3.99,228680,,,,,,,,,,,,,,,
350,7745,"Hunter S. Thompson, Ralph Steadman",1971,Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,eng,4.08,232489,,,,,,,,,,,,,,,
351,10025305,Cassandra Clare,2011,Clockwork Prince,eng,4.46,307994,,,,,,,,,,,,,,,
352,20910157,Amy Poehler,2014,Yes Please,eng,3.81,251082,,,,,,,,,,,,,,,
353,12996,William Shakespeare,1603,"The Tragedy of Othello, The Moor of Venice",eng,3.88,238875,,,,,,,,,,,,,,,
354,6149,Toni Morrison,1987,Beloved,eng,3.77,233825,,,,,,,,,,,,,,,
355,3236307,Kristin Cashore,2008,Graceling,en-CA,4.1,281185,,,,,,,,,,,,,,,
356,78411,"Lemony Snicket, Brett Helquist",1999,The Bad Beginning,eng,3.89,275670,,,,,,,,,,,,,,,
357,355697,"Erich Maria Remarque, A.W. Wheen",1929,Im Westen nichts Neues,en-US,3.92,249113,,,,,,,,,,,,,,,
358,191139,Dr. Seuss,1990,"Oh, the Places You'll Go!",en-US,4.34,257260,,,,,,,,,,,,,,,
359,16115612,Khaled Hosseini,2012,And The Mountains Echoed,eng,4.03,199326,,,,,,,,,,,,,,,
360,7082,"Philip K. Dick, Roger Zelazny",1968,Do Androids Dream of Electric Sheep?,eng,4.08,223828,,,,,,,,,,,,,,,
361,18254,"Charles Dickens, George Cruikshank, Philip Horne",1838,Oliver Twist,eng,3.85,230181,,,,,,,,,,,,,,,
362,11149,C.S. Lewis,1942,A Grief Observed,eng,4.21,116277,,,,,,,,,,,,,,,
363,6936382,Stephanie Perkins,2010,Anna and the French Kiss,en-US,4.08,259479,,,,,,,,,,,,,,,
364,113946,Dr. Seuss,1957,How the Grinch Stole Christmas!,eng,4.36,250602,,,,,,,,,,,,,,,
365,5805,"Alan Moore, David   Lloyd",1990,V for Vendetta,eng,4.25,210682,,,,,,,,,,,,,,,
366,2203,David McCullough,2001,John Adams,eng,4.05,215780,,,,,,,,,,,,,,,
367,14995,Dean Koontz,2003,Odd Thomas,eng,3.94,205986,,,,,,,,,,,,,,,
368,119324,Philip Pullman,1997,The Subtle Knife,eng,4.1,242503,,,,,,,,,,,,,,,
369,22232,Jerry Spinelli,2000,Stargirl,eng,3.74,237560,,,,,,,,,,,,,,,
370,7090447,Rick Riordan,2010,The Red Pyramid,eng,4.06,232791,,,,,,,,,,,,,,,
371,350,Robert A. Heinlein,1961,Stranger in a Strange Land,eng,3.91,220301,,,,,,,,,,,,,,,
372,10176,David Sedaris,2004,Dress Your Family in Corduroy and Denim,eng,4.08,191923,,,,,,,,,,,,,,,
373,6319,"Roald Dahl, Quentin Blake",1982,The BFG,eng,4.22,245855,,,,,,,,,,,,,,,
374,21,Bill Bryson,2003,A Short History of Nearly Everything,en-US,4.19,191535,,,,,,,,,,,,,,,
375,1852,Jack London,1903,The Call of the Wild,eng,3.83,223932,,,,,,,,,,,,,,,
376,7864437,James Dashner,2011,The Death Cure,eng,3.77,223674,,,,,,,,,,,,,,,
377,16793,Neil Gaiman,1999,Stardust,eng,4.07,237602,,,,,,,,,,,,,,,
378,33917,Jhumpa Lahiri,2003,The Namesake,en-US,3.96,184211,,,,,,,,,,,,,,,
379,8667848,Deborah Harkness,2011,A Discovery of Witches,eng,3.99,226622,,,,,,,,,,,,,,,
380,11297,"Haruki Murakami, Jay Rubin",1987,ノルウェイの森 [Noruwei no Mori],eng,4.02,183988,,,,,,,,,,,,,,,
381,5168,Billie Letts,1995,Where the Heart Is,en-US,4,208333,,,,,,,,,,,,,,,
382,6567017,"John Green, David Levithan",2010,"Will Grayson, Will Grayson",eng,3.84,236431,,,,,,,,,,,,,,,
383,1241,James Frey,2003,A Million Little Pieces,en-CA,3.62,184241,,,,,,,,,,,,,,,
384,2282133,Richelle Mead,2008,Frostbite,eng,4.3,256745,,,,,,,,,,,,,,,
385,8520610,Susan Cain,2012,Quiet: The Power of Introverts in a World that Can't Stop Talking,eng,4.04,202135,,,,,,,,,,,,,,,
386,233818,Scott O'Dell,1960,Island of the Blue Dolphins,en-CA,3.8,236015,,,,,,,,,,,,,,,
387,17250,"Arthur Miller, Christopher Bigsby",1953,The Crucible,eng,3.55,242980,,,,,,,,,,,,,,,
388,50,Gary Paulsen,1986,Hatchet,en-US,3.68,222553,,,,,,,,,,,,,,,
389,68428,Brandon Sanderson,2006,Mistborn : The Final Empire,eng,4.43,208944,,,,,,,,,,,,,,,
390,51496,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",1886,The Strange Case of Dr Jekyll and Mr Hyde,eng,3.79,223535,,,,,,,,,,,,,,,
391,7784,Dr. Seuss,1971,The Lorax,eng,4.35,226564,,,,,,,,,,,,,,,
392,389627,Jeff Kinney,2004,Greg Heffley's Journal,en-US,3.96,254852,,,,,,,,,,,,,,,
393,7896527,Sarah J. Maas,2012,Throne of Glass,eng,4.24,274987,,,,,,,,,,,,,,,
394,2802316,Richelle Mead,2008,Shadow Kiss,en-US,4.37,266742,,,,,,,,,,,,,,,
395,46170,Ernest Hemingway,1940,For Whom the Bell Tolls,eng,3.95,195063,,,,,,,,,,,,,,,
396,3367956,Jamie Ford,2009,Hotel on the Corner of Bitter and Sweet,eng,3.98,197294,,,,,,,,,,,,,,,
397,343,"Patrick Süskind, John E. Woods",1985,Das Parfum. Die Geschichte eines Mörders,eng,4,178135,,,,,,,,,,,,,,,
398,1097,Eric Schlosser,2001,Fast Food Nation : The Dark Side of the All-American Meal ,eng,3.73,179347,,,,,,,,,,,,,,,
399,3950967,J.K. Rowling,2007,The Tales of Beedle the Bard,en-US,4.06,284833,,,,,,,,,,,,,,,
400,22328,William Gibson,1984,Neuromancer,eng,3.88,183878,,,,,,,,,,,,,,,
401,10799,Ernest Hemingway,1929,A Farewell to Arms,en-US,3.79,186613,,,,,,,,,,,,,,,
402,391729,Edgar Allan Poe,1843,The Tell-Tale Heart,en-GB,4.15,195689,,,,,,,,,,,,,,,
403,10534,"Sun Tzu, Thomas Cleary",-500,孫子兵法 [Sūnzi bīngfǎ],eng,3.95,167332,,,,,,,,,,,,,,,
404,11367726,William Landay,2012,Defending Jacob,eng,3.97,182025,,,,,,,,,,,,,,,
405,4980,Kurt Vonnegut Jr.,1973,Breakfast of Champions,eng,4.08,178154,,,,,,,,,,,,,,,
406,627206,Betty Edwards,1979,Drawing on the Right Side of the Brain,en-US,3.84,218264,,,,,,,,,,,,,,,
407,5826,Ann Patchett,2001,Bel Canto,eng,3.92,192330,,,,,,,,,,,,,,,
408,1842,Jared Diamond,1997,"Guns, Germs, and Steel: The Fates of Human Societies",eng,4,171558,,,,,,,,,,,,,,,
410,37781,Chinua Achebe,1958,Things Fall Apart,en-US,3.61,199346,,,,,,,,,,,,,,,
411,33722,Sophie Kinsella,2005,The Undomestic Goddess,eng,3.82,200509,,,,,,,,,,,,,,,
412,567795,Gary Chapman,1990,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,en-US,4.23,165675,,,,,,,,,,,,,,,
414,6948436,Chris Cleave,2008,The Other Hand,en-US,3.7,116784,,,,,,,,,,,,,,,
415,3975774,Alyson Noel,2009,Evermore,en-US,3.59,230031,,,,,,,,,,,,,,,
416,6327,"Roald Dahl, Quentin Blake",1983,The Witches,en-US,4.17,221431,,,,,,,,,,,,,,,
417,40440,Diane Setterfield,2006,The Thirteenth Tale,eng,3.95,213200,,,,,,,,,,,,,,,
418,6479259,Richelle Mead,2010,Spirit Bound,eng,4.37,224247,,,,,,,,,,,,,,,
419,5996153,Richelle Mead,2009,Blood Promise,en-US,4.35,231853,,,,,,,,,,,,,,,
420,3478,Nicholas Sparks,1998,Message in a Bottle,en-US,3.95,185116,,,,,,,,,,,,,,,
421,8683812,Paula McLain,2011,The Paris Wife,eng,3.79,191850,,,,,,,,,,,,,,,
422,862041,J.K. Rowling,1998,Complete Harry Potter Boxed Set,eng,4.74,190050,,,,,,,,,,,,,,,
423,16248068,Kiera Cass,2013,The Elite,eng,4.02,234247,,,,,,,,,,,,,,,
424,119073,"Umberto Eco, William Weaver, Seán Barrett",1980,Il nome della rosa,en-US,4.11,200217,,,,,,,,,,,,,,,
425,46799,"Beatrice Sparks, Anonymous",1971,Go Ask Alice,eng,3.77,196677,,,,,,,,,,,,,,,
426,310612,"John Kennedy Toole, Walker Percy",1980,A Confederacy of Dunces,eng,3.89,170776,,,,,,,,,,,,,,,
427,92303,Oscar Wilde,1895,The Importance of Being Earnest,eng,4.17,210630,,,,,,,,,,,,,,,
428,12127750,Rick Riordan,2012,The Mark of Athena,eng,4.47,277491,,,,,,,,,,,,,,,
429,34497,Terry Pratchett,1983,The Colour of Magic,eng,3.97,190590,,,,,,,,,,,,,,,
430,4929,"Haruki Murakami, Philip Gabriel",2002,海辺のカフカ [Umibe no Kafuka],en-US,4.13,167593,,,,,,,,,,,,,,,
431,28877,Thomas Harris,1981,Red Dragon,eng,4.01,194013,,,,,,,,,,,,,,,
432,41804,Isaac Asimov,1950,"I, Robot",eng,4.17,198368,,,,,,,,,,,,,,,
433,42899,J.R. Ward,2005,Dark Lover,eng,4.21,227021,,,,,,,,,,,,,,,
434,7791997,Becca Fitzpatrick,2010,Crescendo,en-US,4.07,226237,,,,,,,,,,,,,,,
435,6482837,Lauren Oliver,2010,Before I Fall,eng,3.92,220160,,,,,,,,,,,,,,,
436,9777,Arundhati Roy,1997,The God of Small Things,eng,3.91,165378,,,,,,,,,,,,,,,
437,18079776,Sue Monk Kidd,2014,The Invention of Wings,en-US,4.23,168006,,,,,,,,,,,,,,,
438,6469165,Liane Moriarty,2009,What Alice Forgot,eng,4.05,165704,,,,,,,,,,,,,,,
439,3869,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",1987,A Brief History of Time: From the Big Bang to Black Holes,eng,4.12,165628,,,,,,,,,,,,,,,
440,7315573,Ken Follett,2010,Fall of Giants,eng,4.26,168911,,,,,,,,,,,,,,,
441,6320534,Stephen King,2009,Under the Dome,eng,3.89,183292,,,,,,,,,,,,,,,
442,830,Neal Stephenson,1992,Snow Crash,eng,4.02,175883,,,,,,,,,,,,,,,
443,51738,Sarah Dessen,2006,Just Listen,en-US,4.06,202180,,,,,,,,,,,,,,,
444,99107,"A.A. Milne, Ernest H. Shepard",1926,Winnie-the-Pooh,eng,4.34,207550,,,,,,,,,,,,,,,
445,9736930,S.J. Watson,2011,Before I Go to Sleep,en-CA,3.87,180896,,,,,,,,,,,,,,,
446,102868,Arthur Conan Doyle,1887,A Study in Scarlet,eng,4.15,201499,,,,,,,,,,,,,,,
447,2248573,Christopher Paolini,2008,Brisingr,eng,4.03,211645,,,,,,,,,,,,,,,
448,56495,Rick Warren,2002,The Purpose Driven Life: What on Earth am I Here For?,en-US,3.9,170491,,,,,,,,,,,,,,,
449,676924,"P.C. Cast, Kristin Cast",2007,Betrayed: a House of Night Novel,en-US,3.93,205340,,,,,,,,,,,,,,,
450,47212,Jim Butcher,2000,Storm Front,en-US,4.02,203053,,,,,,,,,,,,,,,
451,50398,"Jane Austen, Alfred MacAdam",1817,Northanger Abbey,eng,3.8,205167,,,,,,,,,,,,,,,
452,16101128,Rick Yancey,2013,The 5th Wave,eng,4.1,260048,,,,,,,,,,,,,,,
453,10920,Charles Frazier,1997,Cold Mountain,en-US,3.83,185979,,,,,,,,,,,,,,,
454,767680,"Laura Joffe Numeroff, Felicia Bond",1985,If You Give a Mouse a Cookie,en-US,4.24,198083,,,,,,,,,,,,,,,
455,42155,Emily Giffin,2005,Something Blue,en-US,3.92,172417,,,,,,,,,,,,,,,
456,12220,Tennessee Williams,1947,A Streetcar Named Desire,eng,3.97,194493,,,,,,,,,,,,,,,
457,10692,Elizabeth Kostova,2005,The Historian,eng,3.77,190473,,,,,,,,,,,,,,,
458,20170404,Emily St. John Mandel,2014,Station Eleven,eng,4.02,160466,,,,,,,,,,,,,,,
459,18774964,"Fredrik Backman, Henning Koch",2012,En man som heter Ove,eng,4.35,183777,,,,,,,,,,,,,,,
460,18335634,Cassandra Clare,2013,Clockwork Princess,eng,4.59,162099,,,,,,,,,,,,,,,
461,1078,Pearl S. Buck,1931,The Good Earth,eng,3.97,182220,,,,,,,,,,,,,,,
462,2784,John Berger,1972,Ways of Seeing,eng,3.75,155658,,,,,,,,,,,,,,,
463,5364,Diana Gabaldon,1992,Dragonfly in Amber,eng,4.31,178110,,,,,,,,,,,,,,,
466,659469,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",1989,The Hobbit,eng,4.48,155338,,,,,,,,,,,,,,,
467,297673,Junot Díaz,2007,The Brief Wondrous Life of Oscar Wao,eng,3.89,160330,,,,,,,,,,,,,,,
468,37415,Zora Neale Hurston,1937,Their Eyes Were Watching God,eng,3.87,181106,,,,,,,,,,,,,,,
469,41899,"Newt Scamander, J.K. Rowling, Albus Dumbledore",2001,Fantastic Beasts and Where to Find Them,eng,3.95,185928,,,,,,,,,,,,,,,
470,17851885,"Malala Yousafzai, Christina Lamb",2012,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,eng,4.06,214412,,,,,,,,,,,,,,,
471,45032,"Jane Austen, Kathryn Sutherland, Tony Tanner, Claire Lamont",1814,Mansfield Park,eng,3.84,205064,,,,,,,,,,,,,,,
472,4069,Viktor E. Frankl,1946,…trotzdem Ja zum Leben sagen: Ein Psychologe erlebt das Konzentrationslager,eng,4.33,171281,,,,,,,,,,,,,,,
473,237209,Tana French,2007,In the Woods,eng,3.74,188024,,,,,,,,,,,,,,,
474,14743,Richard Dawkins,2006,The God Delusion,eng,3.89,162740,,,,,,,,,,,,,,,
475,8492825,Gayle Forman,2011,Where She Went,en-US,4.06,193141,,,,,,,,,,,,,,,
476,7069,John Irving,1978,The World According to Garp,eng,4.07,167106,,,,,,,,,,,,,,,
477,78129,Lee Child,1997,Killing Floor,eng,4.04,162972,,,,,,,,,,,,,,,
478,2932,"Daniel Defoe, Gerald McCann, Virginia Woolf",1719,"The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner",eng,3.66,178188,,,,,,,,,,,,,,,
479,28862,"Niccolò Machiavelli, Adolph Caso, Rufus Goodwin, Benjamin Martinez",1513,Il Principe,eng,3.78,153128,,,,,,,,,,,,,,,
480,18122,Philip Pullman,2000,The Amber Spyglass,eng,4.06,192315,,,,,,,,,,,,,,,
481,43889,Terry Goodkind,1994,Wizard's First Rule,eng,4.13,175771,,,,,,,,,,,,,,,
482,6837103,Kathleen Grissom,2010,The Kitchen House,en-CA,4.18,168082,,,,,,,,,,,,,,,
483,5113,J.D. Salinger,1961,Franny and Zooey,en-US,3.98,152906,,,,,,,,,,,,,,,
484,29059,Chuck Palahniuk,2001,Choke,eng,3.69,154643,,,,,,,,,,,,,,,
485,4934,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",1880,Братья Карамазовы,eng,4.3,155838,,,,,,,,,,,,,,,
486,307791,Jeanne DuPrau,2003,The City of Ember,eng,3.85,198809,,,,,,,,,,,,,,,
488,11566,Stephen King,1996,The Green Mile,eng,4.42,173950,,,,,,,,,,,,,,,
489,2547,Kahlil Gibran,1923,The Prophet,eng,4.22,142641,,,,,,,,,,,,,,,
490,15196,Art Spiegelman,1985,Maus: A Survivor's Tale : My Father Bleeds History,eng,4.35,184007,,,,,,,,,,,,,,,
491,2866718,"P.C. Cast, Kristin Cast",2008,Untamed: A House of Night Novel,en-US,3.95,191743,,,,,,,,,,,,,,,
492,7967,Orson Scott Card,1986,Speaker for the Dead,en-US,4.04,164287,,,,,,,,,,,,,,,
493,11138,C.S. Lewis,1952,Mere Christianity,eng,4.31,184759,,,,,,,,,,,,,,,
494,29044,Donna Tartt,1992,The Secret History,eng,4.07,168405,,,,,,,,,,,,,,,
495,4953,Dave Eggers,2000,A Heartbreaking Work of Staggering Genius,eng,3.68,145459,,,,,,,,,,,,,,,
496,1295,Jean M. Auel,1980,The Clan of the Cave Bear,eng,4.02,176062,,,,,,,,,,,,,,,
497,3685,Anna Sewell,1877,Black Beauty,eng,3.94,183255,,,,,,,,,,,,,,,
498,656,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",1869,Война и миръ,eng,4.11,168037,,,,,,,,,,,,,,,
499,28676,Bret Easton Ellis,1991,American Psycho,eng,3.81,166083,,,,,,,,,,,,,,,
500,38980,Meg Cabot,2000,The Princess Diaries,eng,3.76,193140,,,,,,,,,,,,,,,
501,7061,Alexander McCall Smith,1998,The No. 1 Ladies' Detective Agency ,eng,3.75,180320,,,,,,,,,,,,,,,
502,138398,"Robert Kirkman, Tony Moore",2004,"The Walking Dead, Vol. 1: Days Gone Bye",en-GB,4.3,164530,,,,,,,,,,,,,,,
503,70535,Arthur C. Clarke,1968,2001: A Space Odyssey,eng,4.12,170841,,,,,,,,,,,,,,,
505,27523,"Tim LaHaye, Jerry B. Jenkins",1995,Left Behind:  A Novel of the Earth's Last Days,eng,3.81,161173,,,,,,,,,,,,,,,
506,18635016,Kiera Cass,2014,The One,eng,4.21,139544,,,,,,,,,,,,,,,
507,7938275,Suzanne Collins,2010,The Hunger Games Box Set,eng,4.49,129665,,,,,,,,,,,,,,,
508,1869,Barbara Ehrenreich,2001,Nickel and Dimed: On (Not) Getting By in America,eng,3.6,152786,,,,,,,,,,,,,,,
509,1358844,Sophie Kinsella,2008,Remember Me?,eng,3.76,170096,,,,,,,,,,,,,,,
510,233649,Robert Jordan,1990,The Great Hunt,en-US,4.2,162595,,,,,,,,,,,,,,,
511,6534,Patricia Cornwell,1990,Post-Mortem:  A Mystery Introducing Dr. Kay Scarpetta,eng,4.01,167379,,,,,,,,,,,,,,,
512,23919,Edgar Allan Poe,1849,The Complete Tales of Edgar Allan Poe,en-US,4.37,160063,,,,,,,,,,,,,,,
513,561909,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",1971,The Hiding Place,en-US,4.42,171384,,,,,,,,,,,,,,,
514,3590,Arthur Conan Doyle,1892,The Adventures of Sherlock Holmes,eng,4.29,139816,,,,,,,,,,,,,,,
